lanebelopp,kontantinsats_procent,inkomst,skuldkvot,bostadsort,ranta,tidigare_betalningsanmarkning,default
4305192,11.1,840519,5.12,Stockholm,4.32,nej,1
2625924,16.5,608382,4.32,Goteborg,4.08,nej,1
2150092,19.3,383303,5.61,Malmo,4.65,nej,0
829827,13.5,300000,2.77,Ovrigt,3.34,nej,0
3407856,15.3,551052,6.18,Stockholm,4.67,ja,1
2098469,15.6,543427,3.86,Stockholm,3.77,ja,0
3022345,12.3,608966,4.96,Ovrigt,3.6,nej,0
4020222,19.9,675870,5.95,Stockholm,3.28,nej,1
5000000,17.3,1138161,4.39,Stockholm,2.2,nej,0
5000000,12.2,964143,5.19,Stockholm,2.3,nej,1
2391794,18.3,497525,4.81,Stockholm,4.29,nej,1
1070641,12.8,300000,3.57,Goteborg,3.29,nej,0
2732687,14.6,696783,3.92,Ovrigt,4.05,nej,0
5000000,17.9,1028646,4.86,Stockholm,2.86,nej,0
1240558,16.3,300000,4.14,Goteborg,2.66,nej,0
4523796,16.5,809114,5.59,Malmo,3.15,nej,1
1892956,11.5,569689,3.32,Goteborg,3.67,nej,0
2095999,18.1,426886,4.91,Ovrigt,4.04,nej,1
2419128,14.8,763687,3.17,Ovrigt,3.31,nej,0
5000000,11.3,1022615,4.89,Stockholm,3.59,nej,0
1819101,16.1,519453,3.5,Ovrigt,3.11,nej,0
3258575,14.7,590831,5.52,Goteborg,4.07,nej,0
2185217,11.5,512244,4.27,Ovrigt,4.39,ja,1
1915046,12.3,416639,4.6,Goteborg,2.73,nej,1
1441573,14.3,391585,3.68,Ovrigt,3.43,nej,0
664284,16.8,300000,2.21,Ovrigt,2.6,nej,0
2422530,14.3,522711,4.63,Stockholm,4.67,ja,1
1723682,18.8,422247,4.08,Goteborg,3.55,ja,1
1175854,14.0,310480,3.79,Ovrigt,2.72,nej,0
1600764,12.4,422818,3.79,Ovrigt,2.0,nej,1
3399482,16.9,524608,6.48,Stockholm,4.66,ja,1
2083852,23.3,489379,4.26,Ovrigt,3.32,nej,1
1348324,11.2,312097,4.32,Stockholm,3.35,nej,0
3854857,12.0,570722,6.75,Stockholm,4.23,ja,0
1456133,13.5,515359,2.83,Goteborg,2.74,nej,0
3432712,17.3,527417,6.51,Stockholm,2.65,nej,1
907429,15.2,373638,2.43,Ovrigt,4.08,ja,1
2081081,15.2,316760,6.57,Stockholm,3.89,nej,1
1705002,16.8,461663,3.69,Ovrigt,3.52,nej,0
4054221,13.0,773779,5.24,Stockholm,4.16,nej,1
4650778,14.4,727533,6.39,Stockholm,4.11,ja,1
3090397,11.9,904819,3.42,Stockholm,3.51,nej,0
2762021,15.0,647330,4.27,Stockholm,3.69,nej,0
4378966,18.6,723222,6.05,Stockholm,3.06,nej,1
4516327,14.8,635670,7.1,Stockholm,2.45,nej,0
2233087,17.8,582462,3.83,Malmo,4.0,ja,1
1406914,16.8,317777,4.43,Stockholm,3.63,nej,1
1623520,11.8,342000,4.75,Goteborg,2.68,nej,0
4746709,13.5,922423,5.15,Goteborg,2.36,nej,0
1012441,19.1,300000,3.37,Ovrigt,2.76,nej,0
1791441,19.2,378483,4.73,Ovrigt,4.0,nej,1
3723805,14.4,781452,4.77,Goteborg,3.5,nej,0
1963592,11.0,575328,3.41,Stockholm,3.12,nej,0
2166042,14.6,507877,4.26,Stockholm,2.62,nej,0
1461062,13.5,421581,3.47,Ovrigt,3.37,nej,0
3331367,13.9,518529,6.42,Stockholm,3.31,nej,1
2569515,14.5,604610,4.25,Stockholm,3.47,nej,0
3494931,11.3,454361,7.69,Stockholm,4.7,nej,0
4372791,11.2,930492,4.7,Stockholm,3.5,nej,1
5000000,14.5,1055268,4.74,Stockholm,2.78,nej,0
827876,10.6,379512,2.18,Ovrigt,3.37,ja,0
2495550,13.1,342972,7.28,Stockholm,2.86,nej,0
1887508,15.7,358779,5.26,Malmo,2.93,nej,0
2296597,16.1,554823,4.14,Stockholm,3.7,nej,0
5000000,22.3,731034,6.84,Stockholm,2.83,nej,1
919386,15.7,300000,3.06,Ovrigt,3.35,ja,1
2809581,17.9,439035,6.4,Stockholm,3.52,nej,1
2239829,16.9,491034,4.56,Ovrigt,2.83,nej,0
3987919,11.1,711808,5.6,Goteborg,4.43,ja,0
3458046,15.0,465730,7.43,Stockholm,2.69,nej,0
1408865,16.8,300000,4.7,Ovrigt,2.92,nej,1
5000000,12.1,1200000,4.17,Stockholm,2.85,nej,1
1461173,13.2,547611,2.67,Ovrigt,4.0,ja,0
2488508,16.1,536702,4.64,Stockholm,4.0,ja,1
2276931,14.7,566715,4.02,Ovrigt,2.47,nej,0
3741758,12.7,568193,6.59,Stockholm,2.42,nej,0
3325698,17.5,691668,4.81,Goteborg,3.01,nej,0
1000504,15.2,426666,2.34,Ovrigt,2.35,nej,0
1921841,14.9,415197,4.63,Ovrigt,2.95,nej,0
1906381,20.2,382531,4.98,Ovrigt,3.35,nej,0
999423,13.3,300000,3.33,Ovrigt,2.49,nej,0
2428165,13.2,869121,2.79,Ovrigt,3.71,nej,1
1367808,13.6,409784,3.34,Stockholm,4.03,nej,0
1500772,14.2,346622,4.33,Stockholm,4.48,ja,1
3529085,12.8,548452,6.43,Stockholm,3.6,nej,0
2083439,15.6,332838,6.26,Goteborg,3.45,nej,1
1489490,14.4,478932,3.11,Goteborg,3.34,nej,0
3141652,16.6,643775,4.88,Goteborg,3.42,nej,0
5000000,17.9,889238,5.62,Stockholm,2.84,nej,1
2124989,15.1,612860,3.47,Malmo,3.51,ja,0
3087884,17.7,528473,5.84,Stockholm,3.81,ja,1
3962208,19.0,609160,6.5,Stockholm,3.58,nej,0
3439276,14.4,575590,5.98,Goteborg,2.25,nej,1
1041356,21.4,300000,3.47,Ovrigt,3.33,nej,0
2187739,16.1,502943,4.35,Ovrigt,3.84,nej,0
1066872,17.1,300000,3.56,Malmo,2.84,nej,0
5000000,10.2,1200000,4.17,Stockholm,3.13,nej,1
1443644,12.8,415897,3.47,Goteborg,2.08,nej,0
2708167,16.6,554626,4.88,Stockholm,3.24,nej,0
1037918,21.8,359373,2.89,Goteborg,3.27,ja,0
1459139,11.2,380032,3.84,Goteborg,3.49,ja,0
5000000,15.2,1200000,4.17,Stockholm,3.17,nej,1
5000000,15.0,869912,5.75,Stockholm,2.84,nej,1
703146,17.6,300000,2.34,Ovrigt,3.1,nej,0
2177369,19.2,730646,2.98,Ovrigt,4.26,ja,1
3895092,15.3,788034,4.94,Goteborg,3.18,nej,0
2507888,15.0,533660,4.7,Stockholm,3.28,nej,0
3478227,18.2,675142,5.15,Stockholm,2.08,nej,0
2670394,11.1,486028,5.49,Goteborg,3.67,ja,1
1896828,20.4,881193,2.15,Ovrigt,2.0,nej,0
1957633,14.9,434297,4.51,Stockholm,3.64,ja,0
1081577,16.1,424388,2.55,Ovrigt,4.3,nej,0
1927565,13.7,503199,3.83,Stockholm,3.76,nej,0
1493443,13.2,300000,4.98,Ovrigt,2.93,ja,1
4934105,12.2,1174855,4.2,Goteborg,2.87,nej,0
1107926,21.7,300000,3.69,Ovrigt,3.09,nej,0
4297036,13.9,652164,6.59,Stockholm,3.5,nej,0
799819,21.8,300000,2.67,Malmo,3.71,nej,0
2212815,13.6,509085,4.35,Stockholm,4.18,nej,0
4974651,13.6,707001,7.04,Stockholm,3.37,ja,1
1406826,17.7,300000,4.69,Ovrigt,3.33,nej,1
1637373,12.9,506217,3.23,Ovrigt,2.14,nej,0
1164756,17.1,359469,3.24,Ovrigt,3.45,nej,0
3623176,10.4,703647,5.15,Malmo,3.5,nej,0
2072486,14.8,690177,3.0,Ovrigt,3.21,nej,0
1786485,12.6,472268,3.78,Stockholm,3.59,nej,0
2722975,11.2,615809,4.42,Stockholm,2.68,nej,1
3221310,13.7,642666,5.01,Stockholm,2.41,nej,1
1520528,20.2,566787,2.68,Malmo,2.63,nej,0
2258627,11.4,491763,4.59,Goteborg,3.42,nej,0
4264056,14.8,644406,6.62,Stockholm,3.99,nej,0
1725127,12.8,401369,4.3,Malmo,3.59,ja,1
980452,12.8,419196,2.34,Ovrigt,2.79,nej,0
3652272,13.0,821737,4.44,Goteborg,3.27,nej,1
5000000,14.1,773308,6.47,Stockholm,5.0,ja,1
2778310,12.0,790564,3.51,Stockholm,2.93,nej,0
2809009,13.5,797492,3.52,Stockholm,3.78,nej,0
2771997,10.8,561561,4.94,Stockholm,3.73,ja,1
1599429,17.2,502590,3.18,Malmo,2.88,nej,0
1731519,11.9,300000,5.77,Malmo,2.74,ja,1
3332661,13.7,734924,4.53,Malmo,3.02,nej,1
1156860,16.2,300000,3.86,Goteborg,4.18,ja,0
1632100,24.4,386597,4.22,Ovrigt,2.68,nej,1
4671273,11.2,942563,4.96,Stockholm,3.26,nej,1
977593,11.7,300000,3.26,Goteborg,2.69,nej,0
1329692,24.3,469729,2.83,Ovrigt,3.47,ja,0
2808384,13.1,454836,6.17,Stockholm,2.69,ja,1
1796305,10.8,515286,3.49,Stockholm,4.59,nej,0
1716003,15.2,584420,2.94,Ovrigt,3.38,nej,0
2713599,14.3,646431,4.2,Stockholm,3.0,nej,0
961191,14.6,300000,3.2,Malmo,3.97,nej,0
2568714,14.0,404104,6.36,Stockholm,3.15,nej,0
3522723,14.3,653523,5.39,Malmo,3.89,ja,1
4650495,21.0,714670,6.51,Stockholm,4.14,nej,0
5000000,13.5,1200000,4.17,Stockholm,4.08,nej,1
4949779,11.2,867229,5.71,Malmo,2.9,ja,1
1830930,17.3,520789,3.52,Stockholm,3.21,nej,0
4073771,11.2,1200000,3.39,Goteborg,3.97,nej,0
3097101,13.1,603071,5.14,Stockholm,2.55,nej,0
2009181,17.2,406334,4.94,Stockholm,3.05,nej,1
2387968,15.9,463491,5.15,Stockholm,3.69,ja,0
1256810,11.5,300000,4.19,Stockholm,3.94,ja,1
1956413,11.9,761318,2.57,Ovrigt,3.68,nej,0
5000000,14.4,1130199,4.42,Stockholm,3.89,nej,1
2059534,17.2,325721,6.32,Goteborg,3.25,nej,0
2744071,19.8,545166,5.03,Stockholm,2.58,nej,1
2138940,13.9,620476,3.45,Stockholm,2.99,nej,1
1267754,18.2,300000,4.23,Ovrigt,2.57,nej,0
1372358,18.4,300000,4.57,Stockholm,2.79,nej,0
1050347,16.9,368006,2.85,Ovrigt,3.63,nej,0
2481846,11.2,525217,4.73,Stockholm,2.69,ja,1
1466225,13.1,342708,4.28,Ovrigt,3.49,ja,1
3154856,13.4,534499,5.9,Goteborg,3.73,nej,0
2747535,18.5,709139,3.87,Ovrigt,3.61,nej,0
1422077,14.6,391900,3.63,Malmo,2.72,nej,0
2065145,20.0,523439,3.95,Goteborg,3.6,ja,0
3047545,18.5,798706,3.82,Stockholm,4.15,nej,0
5000000,18.1,745385,6.71,Stockholm,3.42,nej,0
1259686,15.1,313085,4.02,Ovrigt,2.71,nej,0
2093345,13.3,620667,3.37,Stockholm,3.18,nej,0
3225966,14.1,608660,5.3,Goteborg,3.85,nej,1
1036584,18.2,300000,3.46,Ovrigt,3.0,ja,0
5000000,16.5,989955,5.05,Stockholm,2.65,nej,0
3237578,12.8,709726,4.56,Ovrigt,3.33,nej,0
790399,11.0,300000,2.63,Ovrigt,2.87,ja,0
2399986,14.9,478048,5.02,Malmo,2.8,nej,0
1847514,15.0,517575,3.57,Ovrigt,2.94,nej,0
1968924,15.8,480102,4.1,Stockholm,2.0,nej,0
4655245,15.2,724071,6.43,Stockholm,3.25,nej,1
2535278,15.5,521937,4.86,Goteborg,3.57,nej,0
1124815,18.6,331980,3.39,Stockholm,4.37,nej,0
1947457,18.6,481020,4.05,Ovrigt,3.56,nej,1
1204225,15.5,300000,4.01,Ovrigt,2.58,nej,1
2352606,17.4,711891,3.3,Goteborg,2.93,nej,0
2208876,13.8,456578,4.84,Stockholm,4.32,nej,0
1451682,15.5,375301,3.87,Ovrigt,3.47,nej,0
2780300,18.2,846539,3.28,Goteborg,3.83,nej,0
3597655,15.8,596331,6.03,Goteborg,2.86,nej,1
906700,10.4,317492,2.86,Goteborg,3.07,nej,0
729282,14.3,300000,2.43,Ovrigt,3.83,ja,0
1011740,23.3,348111,2.91,Malmo,3.75,nej,0
1732611,10.8,468765,3.7,Ovrigt,3.83,ja,1
1834061,15.9,461999,3.97,Ovrigt,3.56,nej,0
2168291,15.1,426240,5.09,Stockholm,3.81,ja,1
1183675,16.8,306543,3.86,Goteborg,2.47,nej,0
2030830,18.9,448038,4.53,Ovrigt,3.2,nej,0
1369776,12.5,454637,3.01,Goteborg,3.86,nej,0
2807184,17.0,948736,2.96,Ovrigt,3.2,nej,0
910479,12.0,406216,2.24,Ovrigt,3.0,nej,0
2329702,16.3,914105,2.55,Malmo,4.05,nej,0
952891,13.5,300000,3.18,Ovrigt,3.43,nej,0
811380,11.2,300000,2.7,Ovrigt,2.37,nej,0
877016,15.6,300000,2.92,Ovrigt,3.03,nej,0
4650136,17.0,786739,5.91,Goteborg,3.36,nej,0
4789871,15.3,1200000,3.99,Stockholm,3.34,nej,0
2057502,11.3,357584,5.75,Goteborg,3.51,nej,0
1789348,12.6,367976,4.86,Malmo,3.1,nej,1
1227391,20.9,306326,4.01,Goteborg,3.07,nej,0
1125301,12.9,300000,3.75,Ovrigt,3.21,nej,0
2907355,11.3,651716,4.46,Goteborg,4.1,ja,1
1426599,13.7,483694,2.95,Malmo,2.79,nej,0
4424446,14.2,599706,7.38,Stockholm,3.16,nej,0
1145884,16.2,300000,3.82,Ovrigt,3.87,ja,0
5000000,17.2,942209,5.31,Goteborg,2.88,nej,0
3417225,13.2,488286,7.0,Stockholm,3.48,nej,1
2671051,14.2,739293,3.61,Stockholm,3.41,nej,0
822489,15.7,300000,2.74,Ovrigt,2.0,nej,0
1499304,16.4,453064,3.31,Goteborg,3.95,ja,1
4717280,16.2,671017,7.03,Stockholm,4.05,nej,0
2140238,14.9,456265,4.69,Ovrigt,4.44,ja,1
1573846,18.3,425857,3.7,Ovrigt,3.61,nej,0
1187934,15.8,487872,2.43,Ovrigt,3.96,nej,0
1017875,16.5,311075,3.27,Goteborg,3.11,nej,0
3112299,12.3,529108,5.88,Goteborg,3.54,nej,1
2048379,13.0,418948,4.89,Ovrigt,3.3,nej,0
1887108,19.1,536418,3.52,Goteborg,3.6,nej,1
889291,16.2,412065,2.16,Ovrigt,4.74,ja,0
1706722,21.5,358869,4.76,Stockholm,3.8,nej,1
860226,14.2,300000,2.87,Goteborg,3.46,ja,1
2105185,12.1,300000,7.02,Stockholm,4.15,nej,0
4543837,22.6,828203,5.49,Stockholm,3.35,nej,0
5000000,17.0,831563,6.01,Stockholm,3.59,nej,1
4286642,18.8,836866,5.12,Stockholm,3.65,ja,0
1426926,12.7,452578,3.15,Ovrigt,3.64,nej,0
1278303,18.4,300000,4.26,Stockholm,3.44,nej,0
1559059,13.5,300000,5.2,Malmo,3.88,nej,1
1797451,19.6,428551,4.19,Ovrigt,2.9,nej,0
1757325,11.5,467057,3.76,Malmo,3.77,nej,0
2573600,13.9,546287,4.71,Stockholm,2.0,nej,0
987643,19.1,463966,2.13,Ovrigt,2.83,nej,0
1210066,17.1,444480,2.72,Malmo,3.35,ja,0
1671755,10.7,420125,3.98,Ovrigt,4.24,ja,0
1133397,13.7,310014,3.66,Ovrigt,3.78,nej,0
2026896,17.0,592913,3.42,Ovrigt,3.19,nej,0
2009496,18.2,372387,5.4,Malmo,4.01,nej,0
1943937,12.3,350718,5.54,Stockholm,2.74,nej,1
1249884,11.5,325006,3.85,Malmo,2.36,nej,0
2069520,12.2,519495,3.98,Stockholm,4.16,ja,0
2720584,11.6,595764,4.57,Ovrigt,3.9,nej,1
3447897,19.3,587183,5.87,Stockholm,3.26,nej,0
2034826,13.5,554344,3.67,Stockholm,4.79,ja,1
1216641,15.7,300000,4.06,Ovrigt,3.51,nej,1
2415506,14.4,605732,3.99,Malmo,3.44,nej,0
2212703,13.0,376705,5.87,Goteborg,2.94,nej,0
2953798,12.6,469765,6.29,Goteborg,2.42,nej,1
2830501,18.3,723657,3.91,Ovrigt,3.04,nej,0
4815558,13.1,731977,6.58,Stockholm,4.15,nej,0
688007,15.2,300000,2.29,Ovrigt,3.31,nej,0
1739748,13.6,300000,5.8,Stockholm,2.97,nej,1
1705767,15.0,390145,4.37,Ovrigt,2.66,nej,0
1080860,19.4,300000,3.6,Ovrigt,3.52,nej,0
4606221,13.6,774070,5.95,Stockholm,2.53,nej,1
3088569,12.4,497278,6.21,Goteborg,3.41,nej,1
2648720,14.0,638038,4.15,Stockholm,2.92,nej,1
729376,14.1,301734,2.42,Ovrigt,3.71,ja,1
5000000,14.6,981221,5.1,Goteborg,3.59,nej,0
5000000,10.4,1200000,4.17,Malmo,2.63,nej,0
3803509,10.7,534221,7.12,Stockholm,3.2,nej,0
4243209,13.7,687774,6.17,Stockholm,2.28,nej,1
4372008,13.4,620925,7.04,Stockholm,3.13,nej,0
3465426,18.0,538275,6.44,Stockholm,4.09,ja,1
889902,15.9,317163,2.81,Malmo,3.67,nej,0
1317623,13.2,300000,4.39,Ovrigt,3.88,nej,0
938327,14.9,300000,3.13,Malmo,3.96,ja,0
2104981,17.8,574983,3.66,Goteborg,2.96,nej,0
1072790,14.1,325178,3.3,Ovrigt,2.11,nej,0
918251,22.7,300000,3.06,Ovrigt,3.79,nej,1
1474005,16.8,478276,3.08,Ovrigt,3.62,ja,1
1637948,18.4,481516,3.4,Goteborg,3.13,ja,0
4694580,15.9,1023428,4.59,Stockholm,4.79,ja,1
2315321,11.4,693321,3.34,Stockholm,3.16,nej,0
1059573,12.6,300000,3.53,Ovrigt,3.49,nej,0
2024126,15.6,300000,6.75,Stockholm,3.34,nej,0
3212514,11.3,447848,7.17,Stockholm,3.19,nej,1
2249848,12.7,380772,5.91,Goteborg,2.97,nej,0
2553310,14.3,645166,3.96,Malmo,2.85,nej,0
2229134,13.2,440846,5.06,Malmo,4.54,nej,0
4285620,13.4,939849,4.56,Stockholm,2.33,nej,0
889174,21.4,300000,2.96,Goteborg,3.44,ja,0
3167195,12.8,650896,4.87,Malmo,2.67,nej,1
2165987,17.2,534130,4.06,Ovrigt,3.51,nej,0
1352954,18.6,300000,4.51,Ovrigt,2.95,nej,0
2689225,14.0,679455,3.96,Ovrigt,2.9,nej,0
1077028,17.0,415560,2.59,Ovrigt,3.59,nej,0
2839188,12.8,517527,5.49,Malmo,4.36,nej,0
2579184,20.0,422540,6.1,Stockholm,2.7,nej,1
3924765,17.1,736819,5.33,Malmo,2.27,nej,0
1562812,14.0,300000,5.21,Malmo,3.24,nej,0
2186202,10.4,617131,3.54,Malmo,4.31,ja,0
2061866,17.1,678909,3.04,Goteborg,3.59,ja,0
1135699,12.1,331152,3.43,Goteborg,3.58,nej,0
4407028,14.0,1200000,3.67,Stockholm,2.87,nej,0
1977732,16.5,536387,3.69,Goteborg,4.64,nej,0
4143058,14.0,775727,5.34,Stockholm,3.57,nej,1
1446828,16.6,300000,4.82,Ovrigt,3.73,ja,0
5000000,14.5,1200000,4.17,Stockholm,2.75,nej,0
2385675,13.5,365922,6.52,Stockholm,3.36,nej,1
2094351,10.6,736713,2.84,Goteborg,3.6,nej,0
1108458,17.7,300000,3.69,Malmo,2.42,nej,0
2052443,15.7,381705,5.38,Goteborg,3.72,ja,1
3141506,20.6,818723,3.84,Stockholm,3.65,nej,0
3539320,10.9,667317,5.3,Malmo,3.4,nej,1
2661742,12.2,359146,7.41,Stockholm,3.57,nej,0
1968112,14.5,619203,3.18,Ovrigt,4.09,nej,0
2568885,13.3,608037,4.22,Ovrigt,2.9,ja,1
1115660,13.1,335983,3.32,Goteborg,3.33,nej,0
5000000,12.1,1131957,4.42,Stockholm,2.0,nej,0
656648,15.1,300000,2.19,Ovrigt,3.17,nej,0
1830787,16.3,465138,3.94,Stockholm,3.98,nej,0
3247058,13.5,592200,5.48,Goteborg,3.12,nej,0
2754286,19.2,424460,6.49,Stockholm,2.64,nej,0
1793899,16.7,444865,4.03,Ovrigt,4.27,ja,0
3565787,12.9,657651,5.42,Stockholm,3.28,nej,1
1996001,12.9,410516,4.86,Malmo,3.31,nej,0
2472387,13.4,558472,4.43,Ovrigt,5.0,ja,1
2887721,15.9,446259,6.47,Goteborg,2.3,nej,0
4778194,14.2,655147,7.29,Stockholm,2.82,nej,1
2842399,14.1,633229,4.49,Ovrigt,3.43,nej,0
3639140,17.2,670832,5.42,Goteborg,3.93,nej,1
2732157,19.7,605861,4.51,Malmo,3.59,ja,1
1432603,19.7,377123,3.8,Stockholm,2.95,nej,0
2043096,13.8,603147,3.39,Goteborg,3.16,nej,0
2032791,16.2,344070,5.91,Goteborg,3.85,ja,1
2469903,17.0,357694,6.91,Stockholm,3.62,nej,1
3508425,13.2,580309,6.05,Stockholm,3.17,nej,0
1029164,17.4,300000,3.43,Ovrigt,4.1,ja,1
2759881,15.9,819333,3.37,Stockholm,2.48,nej,0
3919862,16.2,827210,4.74,Stockholm,3.29,nej,0
1310838,18.1,300000,4.37,Goteborg,3.22,nej,0
1071091,19.0,300000,3.57,Ovrigt,4.61,ja,0
2490779,14.4,333062,7.48,Stockholm,4.71,nej,0
1059072,15.8,367672,2.88,Malmo,3.77,nej,0
4019911,17.2,716454,5.61,Stockholm,2.78,nej,1
2669000,14.7,542034,4.92,Stockholm,3.58,nej,0
3657992,11.6,471698,7.75,Stockholm,3.17,nej,1
3157523,13.8,673383,4.69,Ovrigt,3.0,nej,1
1573942,12.1,300000,5.25,Stockholm,2.88,nej,1
5000000,12.7,979452,5.1,Stockholm,2.85,nej,1
1859887,14.4,393282,4.73,Goteborg,2.51,nej,1
1017398,16.2,387998,2.62,Ovrigt,2.42,nej,0
2794945,14.5,483619,5.78,Stockholm,3.59,nej,1
3281708,15.1,906326,3.62,Goteborg,2.99,nej,0
2242902,16.2,364983,6.15,Stockholm,3.31,nej,1
3123885,12.2,491243,6.36,Goteborg,3.22,ja,1
2869148,20.1,546328,5.25,Malmo,3.55,nej,0
1036821,12.2,300000,3.46,Malmo,2.78,nej,0
1901683,10.9,413346,4.6,Stockholm,2.4,nej,0
2006625,19.0,562827,3.57,Stockholm,4.55,ja,0
1906182,13.3,418877,4.55,Stockholm,3.32,nej,1
1096125,14.4,352837,3.11,Goteborg,3.01,nej,0
2867305,15.0,519205,5.52,Stockholm,3.08,nej,0
2196957,12.7,519089,4.23,Ovrigt,2.98,nej,1
1521684,12.8,349029,4.36,Ovrigt,3.5,nej,1
1418613,12.7,616226,2.3,Ovrigt,2.27,nej,0
940910,16.8,300000,3.14,Ovrigt,2.12,nej,0
1052580,11.3,300000,3.51,Malmo,3.27,nej,0
2106640,13.0,865046,2.44,Ovrigt,2.15,nej,0
2248777,12.7,459005,4.9,Stockholm,2.06,nej,1
1064286,15.5,300000,3.55,Malmo,3.74,nej,0
1557846,13.0,300000,5.19,Goteborg,3.3,nej,0
4623252,17.6,751661,6.15,Goteborg,3.31,nej,1
1214665,11.4,349227,3.48,Ovrigt,3.08,ja,0
3586651,10.1,539563,6.65,Stockholm,4.03,nej,1
2193408,15.2,560351,3.91,Stockholm,4.51,ja,0
2873927,14.2,600295,4.79,Ovrigt,2.38,nej,0
2192296,15.5,555813,3.94,Stockholm,3.45,ja,0
4187507,14.3,1200000,3.49,Goteborg,2.95,nej,0
1031174,10.1,422313,2.44,Ovrigt,3.17,nej,0
2424554,14.7,676517,3.58,Malmo,3.85,nej,1
3290597,16.5,674748,4.88,Goteborg,2.97,nej,0
4558554,14.9,588552,7.75,Stockholm,3.79,nej,1
3239380,16.0,472225,6.86,Stockholm,2.16,nej,0
1488870,13.9,457158,3.26,Ovrigt,2.83,nej,0
2449872,11.2,542552,4.52,Malmo,2.96,nej,1
2002505,17.7,388856,5.15,Goteborg,2.88,nej,0
4463766,17.0,638282,6.99,Stockholm,3.21,nej,1
5000000,10.7,979190,5.11,Stockholm,3.29,nej,1
3498600,19.8,916190,3.82,Ovrigt,3.34,nej,0
3665277,12.1,688140,5.33,Goteborg,4.38,ja,1
4763254,17.2,932014,5.11,Malmo,3.64,nej,1
1790184,13.0,464283,3.86,Stockholm,2.3,nej,0
1875529,16.2,585811,3.2,Malmo,3.29,nej,0
2853827,19.6,683791,4.17,Ovrigt,2.83,nej,0
1692859,18.9,309114,5.48,Malmo,3.69,nej,1
2513988,11.0,491768,5.11,Stockholm,3.98,nej,1
5000000,15.0,886611,5.64,Malmo,3.7,nej,0
830344,16.9,300000,2.77,Ovrigt,5.0,ja,0
1306287,16.3,300000,4.35,Goteborg,3.65,nej,0
2398100,17.1,737626,3.25,Ovrigt,3.8,nej,0
4110080,11.8,714047,5.76,Malmo,2.72,nej,0
1415163,20.2,475845,2.97,Ovrigt,3.19,nej,0
1801777,15.1,434397,4.15,Malmo,3.61,nej,0
2055526,13.8,501114,4.1,Stockholm,3.92,ja,1
3758096,15.9,668491,5.62,Stockholm,2.65,nej,0
5000000,10.9,1123458,4.45,Stockholm,2.65,nej,1
1334181,13.6,440394,3.03,Ovrigt,2.11,nej,0
4321326,12.1,952441,4.54,Ovrigt,3.42,nej,0
1757599,15.0,308915,5.69,Malmo,2.58,nej,0
2122353,19.5,592512,3.58,Stockholm,3.6,nej,0
3442293,15.4,514410,6.69,Stockholm,3.63,nej,0
865394,15.3,300000,2.88,Ovrigt,4.05,ja,1
1575162,17.1,459900,3.43,Goteborg,3.44,nej,0
4223630,10.4,705690,5.99,Stockholm,3.81,nej,1
2711552,11.4,545627,4.97,Malmo,3.89,nej,1
5000000,22.6,1200000,4.17,Stockholm,2.0,nej,0
2465323,13.1,719122,3.43,Stockholm,3.62,nej,0
4839866,14.9,774563,6.25,Goteborg,3.49,nej,1
4031688,13.8,613194,6.57,Stockholm,3.38,nej,1
2297468,20.2,783261,2.93,Ovrigt,4.31,ja,1
5000000,20.1,1200000,4.17,Stockholm,3.01,nej,0
2493655,15.9,738542,3.38,Stockholm,2.0,nej,0
1924632,15.3,401489,4.79,Stockholm,2.84,nej,1
1182645,13.4,321411,3.68,Ovrigt,2.1,nej,1
2594971,13.8,547311,4.74,Goteborg,2.89,ja,1
1714550,16.0,531043,3.23,Malmo,3.84,nej,0
5000000,12.9,789669,6.33,Stockholm,2.87,nej,0
3309368,14.9,717895,4.61,Stockholm,3.36,nej,0
2443988,11.9,490310,4.98,Goteborg,3.2,nej,0
910246,18.0,310370,2.93,Ovrigt,4.0,nej,0
1593186,15.4,469984,3.39,Ovrigt,3.24,nej,0
5000000,16.6,1200000,4.17,Stockholm,2.84,nej,0
3813821,19.7,735254,5.19,Goteborg,4.09,nej,0
1681236,12.0,495777,3.39,Ovrigt,3.85,ja,0
2075558,13.4,738094,2.81,Goteborg,3.45,nej,0
762240,12.5,345094,2.21,Ovrigt,3.81,ja,0
2628482,19.3,487328,5.39,Stockholm,2.45,nej,0
801029,14.1,300000,2.67,Ovrigt,3.75,nej,0
1471769,13.3,380745,3.87,Ovrigt,4.01,nej,0
1129154,17.9,338134,3.34,Ovrigt,2.52,nej,0
3436409,15.1,717343,4.79,Malmo,3.22,nej,0
2594171,16.7,404283,6.42,Goteborg,4.0,nej,0
1109397,11.5,300000,3.7,Ovrigt,2.22,nej,0
5000000,17.3,1200000,4.17,Stockholm,3.58,nej,0
3328454,18.6,498545,6.68,Stockholm,2.45,nej,1
2071856,15.1,425666,4.87,Ovrigt,3.01,nej,0
1324275,14.1,479514,2.76,Ovrigt,3.07,nej,1
1375889,19.4,300000,4.59,Ovrigt,2.49,nej,0
5000000,21.0,978908,5.11,Stockholm,2.65,nej,1
1701103,15.2,516508,3.29,Ovrigt,3.59,ja,0
2283709,15.6,746651,3.06,Ovrigt,4.03,nej,0
3450589,12.8,455117,7.58,Stockholm,3.49,nej,0
2628233,17.6,508718,5.17,Goteborg,2.58,ja,1
